iv,T,f_resp,ap_mean,pop_at_end,pop_cv,MSE_fresp_mean,MSE_fresp_cv
0.09375,295.90625,0.959375,5.891995614035223,0.0,3.859828898005648,0.012141528387200356,0.15727618897052448
0.65625,286.34375,0.959375,9.575909961685523,0.0,2.767373605930344,0.010089088061232042,0.09526357189591567
0.59375,321.40625,0.959375,48.432291666657676,51.0,0.8709271197217396,0.0016190984488097856,0.0003134220086990853
0.15625,321.40625,0.959375,54.99999999998951,23.0,0.7179384762516701,0.001457124716774786,3.5521999390120675e-05
0.59375,311.84375,0.959375,5.704427083333452,0.0,4.015213043372177,0.004278684066263066,0.20645061666204287
0.59375,321.40625,0.469375,0.0,0.0,0.5022719610333075,0.010838414187735968,0.09740361770268603
0.15625,311.84375,0.469375,0.0,0.0,1.7207432373385019,0.0215547375291328,0.018550596927154637
0.84375,283.15625,0.224375,0.0,0.0,1.6651003488071319,0.00356686339982153,0.11181874551628924
0.90625,283.15625,0.224375,0.0,0.0,2.0998994784955203,0.008739731141713565,0.007192992851871351
0.84375,299.09375,0.224375,0.0,0.0,1.8130440460372954,0.013055059988102644,0.0200928618440946
0.84375,283.15625,0.224375,0.0,0.0,1.6651003488071319,0.00356686339982153,0.11181874551628924
0.90625,299.09375,0.224375,0.0,0.0,1.9478535194755617,0.00736011909519685,0.01142447228974445
0.34375,308.65625,0.714375,19.641203703701212,14.0,0.41869377662469626,0.031167349646192482,0.06215521654081241
0.40625,308.65625,0.714375,22.639660493824028,22.0,0.41994299131639873,0.030950976561276978,0.06917179781143437
0.34375,273.59375,0.714375,72.00000000000202,8.0,0.27465833372698745,0.02273520089893641,0.029793246866035964
0.34375,308.65625,0.714375,19.641203703701212,14.0,0.41869377662469626,0.031167349646192482,0.06215521654081241
0.40625,273.59375,0.714375,61.99999999998792,17.0,0.6109942317147026,0.02345989602336787,0.03938745609112052
0.46875,276.78125,0.836875,32.39256535947177,137.0,0.8936794240153705,0.007702757223635578,0.037724507819838986
0.28125,276.78125,0.836875,43.11249999999222,117.0,1.1502583256149757,0.008807981138242443,0.013524660669567002
0.46875,279.96875,0.836875,24.619574652774197,85.0,1.007139861244212,0.004461551151887074,0.039919899795693034
0.46875,276.78125,0.836875,32.39256535947177,137.0,0.8936794240153705,0.007702757223635578,0.037724507819838986
0.28125,279.96875,0.836875,32.238194444439124,146.0,1.3306702709351799,0.00551696918427278,0.025012874449856753
0.96875,302.28125,0.346875,0.0,0.0,1.6121794716715856,0.0197387856278006,0.04971239934225098
0.78125,302.28125,0.346875,0.0,0.0,1.5902398709698553,0.026105320087032875,0.031654513957924374
0.96875,305.46875,0.346875,0.0,0.0,1.6039953609663506,0.015423600384504844,0.03385704801118363
0.96875,302.28125,0.346875,0.0,0.0,1.6121794716715856,0.0197387856278006,0.04971239934225098
0.78125,305.46875,0.346875,0.0,0.0,1.4916220868145185,0.013538752550252938,0.0475872449472556
0.71875,289.53125,0.591875,0.0,0.0,1.29246481358531,0.025215195568707563,0.052937744218696826
0.03125,289.53125,0.591875,0.0,0.0,1.0905451541521687,0.02419692536994445,0.027658343355528126
0.71875,318.21875,0.591875,0.0,0.0,1.212338906824325,0.014986515259116946,0.05212800690161091
0.71875,289.53125,0.101875,0.0,0.0,6.44749935508987,0.00162323603852566,0.02983935874315864
0.03125,318.21875,0.101875,0.0,0.0,3.991667897513872,0.0003571830987384001,4.475287280714243e-05
0.21875,315.03125,0.101875,0.0,0.0,8.482007099999649,0.0024409829613396025,0.00013726500241991276
0.53125,315.03125,0.101875,0.0,0.0,10.0,0.006887307388203698,0.029312520357223253
0.21875,292.71875,0.101875,0.0,0.0,10.0,0.001630114006550564,0.02551238571527809
0.21875,315.03125,0.591875,0.0,0.0,0.9612751947283357,0.021251794932383078,0.024672201855736018
0.53125,292.71875,0.591875,0.0,0.0,1.4073277189583895,0.03297477035560005,0.04976579685490513
0.15625,279.96875,0.530625,0.0,0.0,1.4979731676872958,0.034280998842410954,0.002079128231541281
0.84375,279.96875,0.530625,0.0,0.0,1.0506869339941474,0.012113297880223792,0.05430834199068421
0.15625,315.03125,0.530625,0.0,0.0,1.447134368150423,0.018815150018240273,0.01940493118546517
0.15625,279.96875,0.653125,68.99999999999656,0.0,0.71869083514159,0.015614903296214325,0.008834209254188723
0.84375,315.03125,0.653125,36.49999999999372,0.0,0.60688686159002,0.004588184561474195,0.05074050516968085
0.65625,305.46875,0.040625,0.0,0.0,0.0,0.0,0.0
0.34375,305.46875,0.040625,0.0,0.0,0.0,0.0,0.0
0.65625,289.53125,0.040625,0.0,0.0,10.0,9.651106649289841e-05,0.001729271160272359
0.65625,305.46875,0.16312500000000002,0.0,0.0,7.666518779999277,0.004037762319939629,0.047674134983380315
0.34375,289.53125,0.16312500000000002,0.0,0.0,1.6480017880357758,0.001511742033423746,0.01203920005699953
0.90625,292.71875,0.775625,20.323611111108445,29.0,0.36856284386566057,0.017722612418509708,0.06056477774301744
0.59375,292.71875,0.775625,22.341765873012807,28.0,0.38065871772768606,0.018848952803619173,0.05555140670938795
0.90625,276.78125,0.775625,31.430555555550427,153.0,0.9262793489639047,0.0064818035273388405,0.04259942223971682
0.90625,292.71875,0.408125,0.0,0.0,1.1336517077819777,0.016904649883270874,0.011916724192141761
0.59375,276.78125,0.408125,0.0,0.0,0.9456609392276191,0.009871156127940697,0.013685729714373327
0.40625,318.21875,0.285625,0.0,0.0,1.4139760031900892,0.002832967905828229,0.026343712996651104
0.09375,318.21875,0.285625,0.0,0.0,1.3920576117616925,0.0035135752260827525,0.0003071640970377376
0.40625,302.28125,0.285625,0.0,0.0,1.787112650701566,0.010504496753165574,0.024497830736852334
0.40625,318.21875,0.898125,23.78722222221883,0.0,1.601162364675976,0.0036454372434712667,0.035384854358243456
0.09375,302.28125,0.898125,8.55330882352934,10.0,1.0670804838933508,0.019137167129149816,0.10543361915612509
0.28125,286.34375,0.16312500000000002,0.0,0.0,1.6308012410443975,0.0006042295368651663,0.005245230062520862
0.21875,286.34375,0.16312500000000002,0.0,0.0,1.739878486386734,0.0006120854529017598,0.0013926371336116154
0.28125,308.65625,0.16312500000000002,0.0,0.0,7.256462636849996,0.0053554996346966985,0.011963494100943701
0.28125,286.34375,0.530625,0.0,0.0,1.4496331300595058,0.018245326162946746,0.025074860811167363
0.21875,308.65625,0.530625,0.0,0.0,1.7525340908652733,0.03015832084284144,0.05968557393853228
0.78125,311.84375,0.653125,21.092881944441665,15.0,0.3928214137667626,0.015467862307197908,0.06611014927613908
0.71875,311.84375,0.653125,22.812003968250796,13.0,0.4487218860829241,0.021745550555380765,0.04752671220479958
0.78125,283.15625,0.653125,33.07552083332783,11.0,0.3181255787694241,0.0024162021921287284,0.043705224751195794
0.78125,311.84375,0.040625,0.0,0.0,10.0,0.000639720499921423,0.01682477483065302
0.71875,283.15625,0.040625,0.0,0.0,10.0,0.0008210162447440486,0.004331252406830523
0.53125,273.59375,0.408125,0.0,0.0,0.9687569348622992,0.05546096211556455,0.03263081882816776
0.46875,273.59375,0.408125,0.0,0.0,0.7800871427094942,0.01676521989618913,0.011992603694049754
0.53125,295.90625,0.408125,0.0,0.0,1.3497964026871185,0.013814402459262872,0.02153116089380312
0.53125,273.59375,0.285625,0.0,0.0,1.0556191183506365,0.0403043232005555,0.010244646662759194
0.46875,295.90625,0.285625,0.0,0.0,2.1428241882455277,0.012983313614428471,0.004303515399704063
0.03125,299.09375,0.898125,7.7848958333332705,36.0,1.1645339083750235,0.013362355913272663,0.09232042865581089
0.96875,299.09375,0.898125,6.904589371980466,11.0,0.922316718051072,0.006796830791638326,0.04237510944156228
0.03125,321.40625,0.898125,48.99999999999088,35.0,0.9289299145000793,0.009354242774542136,0.0032826267794840176
0.03125,299.09375,0.775625,20.572172619044956,11.0,0.4225172525381172,0.03615662603263169,0.10559339080871015
0.96875,321.40625,0.775625,55.999999999989285,36.0,0.9035539439537056,0.018912454788343264,0.015881831746969693
0.046875,285.546875,0.6990625,29.948611111106317,7.0,0.4256786022658466,0.01644888121234556,0.02049717466294873
0.546875,285.546875,0.6990625,30.211805555550704,23.0,0.5479790198896303,0.010907532035197766,0.04496374110843169
0.046875,279.171875,0.6990625,46.499999999991445,16.0,0.674143280566355,0.013598761498675699,0.03243728685183756
0.046875,285.546875,0.9134375,17.569035947710436,37.0,1.3240353121546378,0.007989099049245649,0.08532570033417598
0.546875,279.171875,0.9134375,23.292257683211844,7.0,0.9900979885302812,0.007243119476026037,0.13410850082029488
0.546875,311.046875,0.2090625,0.0,0.0,2.0467758814593604,0.007308866828222897,0.012501855884542468
0.046875,311.046875,0.2090625,0.0,0.0,1.8120134619713617,0.008236727459929448,0.012602148067978207
0.546875,304.671875,0.2090625,0.0,0.0,2.551939790476037,0.012664138525892654,0.03195376425883632
0.546875,311.046875,0.4234375,0.0,0.0,1.9789620766154559,0.009248582512422958,0.014741591874187499
0.046875,304.671875,0.4234375,0.0,0.0,1.7233548747255694,0.024520725658961507,0.07859434200107197
0.796875,272.796875,0.9440625,47.999999999991104,95.0,1.1042670921361553,0.0032447975904318074,0.0010974778321449037
0.796875,272.796875,0.9440625,47.999999999991104,95.0,1.1042670921361553,0.0032447975904318074,0.0010974778321449037
0.796875,317.421875,0.9440625,13.687099358973258,0.0,2.2176897663906656,0.005806540367592483,0.16751173320263535
0.796875,272.796875,0.1784375,0.0,0.0,1.3958439047684283,0.03512152908104398,0.00555366122804644
0.796875,317.421875,0.1784375,0.0,0.0,1.4720738720749846,0.0029482727014873483,0.07267523725598825
0.296875,298.296875,0.4540625,0.0,0.0,1.6691083045381505,0.02290058211553627,0.03367260432464672
0.296875,298.296875,0.4540625,0.0,0.0,1.6691083045381505,0.02290058211553627,0.03367260432464672
0.296875,291.921875,0.4540625,0.0,0.0,1.7621511284725557,0.016458108595051812,0.022967493638065845
0.296875,298.296875,0.6684375,21.663194444441533,0.0,0.7417601475849624,0.034718959035255015,0.028024940751032432
0.296875,291.921875,0.6684375,24.770833333329715,12.0,0.36348890355351415,0.02633018201054241,0.042293448903557344
0.421875,279.171875,0.0865625,0.0,0.0,4.924428900898051,0.00017840178245985615,0.005540430455825942
0.421875,279.171875,0.0865625,0.0,0.0,4.924428900898051,0.00017840178245985615,0.005540430455825942
0.421875,285.546875,0.0865625,0.0,0.0,10.0,0.004543513497939253,0.004494282459541775
0.421875,279.171875,0.7909375,30.640972222217272,87.0,0.889587703363201,0.0050024910274286735,0.04252295747655194
0.421875,285.546875,0.7909375,34.82323232322643,52.0,0.5602277034184564,0.00776580131601964,0.031097774327935784
0.921875,304.671875,0.5765625,25.999999999996103,0.0,0.7576762104910952,0.029737345808085486,0.06798888606910382
0.921875,304.671875,0.5765625,25.999999999996103,0.0,0.7576762104910952,0.029737345808085486,0.06798888606910382
0.921875,311.046875,0.5765625,0.0,0.0,1.5063111279830987,0.012091016456958013,0.01651941439997724
0.921875,304.671875,0.3009375,0.0,0.0,2.2474479353751944,0.016463865746131554,0.02235643841939664
0.921875,311.046875,0.3009375,0.0,0.0,1.762076880796474,0.007410312611007476,0.011786221860812449
0.671875,291.921875,0.3315625,0.0,0.0,1.398387358987329,0.011639536022224728,0.010447826242704662
0.171875,291.921875,0.3315625,0.0,0.0,1.676699363248218,0.013396525422586557,0.01523770069719745
0.671875,298.296875,0.3315625,0.0,0.0,2.232060407764952,0.009964040347055378,0.042140219309815624
0.671875,291.921875,0.0559375,0.0,0.0,10.0,0.0004215628853222091,0.01854526738341821
0.171875,298.296875,0.0559375,0.0,0.0,0.0,0.0,0.0
0.171875,317.421875,0.8215625,34.262772817454774,69.0,0.6920573551750655,0.007103086660769668,0.03745368696789339
0.671875,317.421875,0.8215625,27.72453703703275,129.0,1.321942270047329,0.003546483481896826,0.029353598571341576
0.171875,272.796875,0.8215625,52.24999999999167,18.0,0.593270496975335,0.01941074662051777,0.012698437172681896
0.171875,317.421875,0.5459375,0.0,0.0,1.4435328130141416,0.033724736432304454,0.006978853017128368
0.671875,272.796875,0.5459375,0.0,1.0,0.3732542597692097,0.04628692311045862,0.027295222414494894
0.234375,275.984375,0.2703125,0.0,0.0,1.1347800413609663,0.0024999592959054216,0.004564129882997391
0.984375,275.984375,0.2703125,0.0,0.0,1.1549085644203716,0.05351701894550716,0.058545103058769046
0.234375,307.859375,0.2703125,0.0,0.0,1.3920576117616925,0.009539513990595603,0.029516772698912196
0.234375,275.984375,0.7296875,49.99999999999065,26.0,0.7591437896045161,0.021757111735547677,0.031076332315744748
0.984375,307.859375,0.7296875,20.804608585855846,15.0,0.27758534813671976,0.02294324733298474,0.07134437807755332
0.734375,301.484375,0.7603125,15.952020202018378,20.0,0.31772402712973347,0.026265521833510087,0.0598185949332231
0.484375,301.484375,0.7603125,16.535300925924073,17.0,0.29043256719269867,0.032407191126228356,0.06926892431572827
0.734375,282.359375,0.7603125,24.679687499996405,52.0,0.7854813336245237,0.005421541665726709,0.0398111723757301
0.734375,301.484375,0.2396875,0.0,0.0,1.4674303045822124,0.008424795297454435,0.02045710315000729
0.484375,282.359375,0.2396875,0.0,0.0,1.746283181644675,0.006994219745316679,0.005557507043081127
0.984375,288.734375,0.0253125,0.0,0.0,9.999999999999993,6.481439677566333e-06,0.015312972461132987
0.734375,288.734375,0.0253125,0.0,0.0,9.999999999999996,2.792838860375091e-05,0.20187072661822492
0.984375,295.109375,0.0253125,0.0,0.0,9.999999999999996,6.010421929688583e-05,0.0
0.984375,288.734375,0.4846875,0.0,0.0,1.4272174885552809,0.017063580949437527,0.05755759877495564
0.734375,295.109375,0.4846875,0.0,0.0,1.533887893990493,0.01718935217809186,0.04387230420336495
0.484375,314.234375,0.5153125,0.0,0.0,1.2244093401662457,0.015067293786454938,0.017303422828485876
0.234375,314.234375,0.5153125,0.0,0.0,1.1711832664686184,0.023683107518999248,0.015276422548781669
0.484375,320.609375,0.5153125,0.0,0.0,0.7265344588831271,0.0257335345415829,0.04044977073523171
0.484375,314.234375,0.9746875,9.939376876876558,0.0,2.6964532007310047,0.021218182184502044,0.1810579278993783
0.234375,320.609375,0.9746875,74.00000000000566,41.0,0.8134699309806869,0.000606690348572006,0.0002410177161273449
0.359375,295.109375,0.8828125,11.119791666666071,14.0,0.8614996977784315,0.011850455329651465,0.061438544572805655
0.109375,295.109375,0.8828125,11.889601139600412,53.0,0.9776792604672495,0.011250667813830627,0.0845952998603646
0.359375,314.234375,0.8828125,15.035256410255002,71.0,1.0165940545178296,0.004507635030512203,0.047808718552895944
0.359375,295.109375,0.6071875,0.0,0.0,1.3743209831154528,0.030434404364440646,0.04749423905597687
0.109375,314.234375,0.6071875,0.0,0.0,1.5932520668235453,0.018803989626760723,0.018280527982300347
0.859375,320.609375,0.3928125,0.0,0.0,1.199550105058332,0.0425588981576945,0.022663074859705458
0.609375,320.609375,0.3928125,0.0,0.0,0.7610814546782787,0.01640676974854846,0.022192481954082702
0.859375,288.734375,0.3928125,0.0,0.0,1.3944914535393067,0.004195995596008521,0.029106568716699057
0.859375,320.609375,0.11718749999999999,0.0,0.0,1.5063111279830987,0.005553767799660154,0.005353982269620824
0.609375,288.734375,0.11718749999999999,0.0,0.0,3.791912554773022,0.0007800272909761364,0.021036711571833816
0.609375,282.359375,0.6378125,0.0,0.0,1.1392813463781342,0.01607554215842853,0.009820285448851104
0.359375,282.359375,0.6378125,0.0,0.0,1.3525683500282777,0.016833375457887965,0.014137869665467404
0.609375,275.984375,0.6378125,56.99999999998906,5.0,0.3235076797021028,0.015176682592969708,0.054603060566773234
0.609375,282.359375,0.3621875,0.0,0.0,1.576256262936322,0.015583168500726625,0.021130043961561464
0.359375,275.984375,0.3621875,0.0,0.0,0.8680277773333196,0.009584617873273357,0.014495310927691707
0.109375,307.859375,0.1478125,0.0,0.0,10.0,0.0030400559999532437,0.006892080948612072
0.859375,307.859375,0.1478125,0.0,0.0,10.0,0.0032142110916939482,0.062250726310531836
0.109375,301.484375,0.1478125,0.0,0.0,8.482007099999649,0.004434809679837457,0.036743719541568284
0.109375,307.859375,0.8521875,13.084051724136925,14.0,0.5860191514481701,0.026269058580671845,0.11139634599249768
0.859375,301.484375,0.8521875,10.026933183182766,28.0,0.536254506393656,0.016530758925162405,0.06501653617507365
0.078125,283.953125,0.7909375,39.87781084655379,75.0,0.6037628999713847,0.011485194842428678,0.03788281073707351
0.140625,283.953125,0.7909375,34.51114766081289,57.0,0.6474391149849901,0.009927224765713614,0.03516814400238005
0.078125,293.515625,0.7909375,26.303406084652117,24.0,0.4862701434391298,0.0260662892696772,0.08782484934987282
0.078125,283.953125,0.0865625,0.0,0.0,7.035623639735147,0.0019624365444317338,0.00024945499641556933
0.140625,293.515625,0.0865625,0.0,0.0,10.0,0.0011726330784527918,0.00044279890464202573
0.578125,309.453125,0.3009375,0.0,0.0,1.1609067470338181,0.01206218628153313,0.04006412340706427
0.640625,309.453125,0.3009375,0.0,0.0,2.2906270578902848,0.016115209133800355,0.023002674961990956
0.578125,319.015625,0.3009375,0.0,0.0,1.2387702185327263,0.0027756594682380154,0.01661531153159746
0.578125,309.453125,0.5765625,31.999999999994742,0.0,0.776123161569057,0.0230967759780327,0.054916436136812186
0.640625,319.015625,0.5765625,0.0,0.0,1.0304055207490312,0.022066457874359166,0.03693758788336849
0.828125,296.703125,0.5459375,0.0,0.0,1.2664811711250714,0.023370161737505713,0.056226272368389944
0.390625,296.703125,0.5459375,0.0,0.0,1.2555997022319247,0.03237067854726135,0.05197125670591645
0.828125,306.265625,0.5459375,0.0,0.0,1.3802393102767423,0.016974004665809877,0.046812215273720446
0.828125,296.703125,0.8215625,12.740226337447583,29.0,0.4161797148712462,0.019324406010392592,0.06481689871110832
0.390625,306.265625,0.8215625,15.692129629628,20.0,0.38709933643752226,0.03456031047429655,0.09154435664683881
0.328125,322.203125,0.0559375,0.0,0.0,1.6854233529526446,0.0018201178290542977,0.0020008072604416755
0.890625,322.203125,0.0559375,0.0,0.0,1.808225456156269,0.03504763753717377,0.0066140110571175055
0.328125,280.765625,0.0559375,0.0,0.0,6.072478900745562,0.0002570783433616805,0.005586855664080274
0.328125,322.203125,0.3315625,0.0,0.0,0.7763765582157435,0.0375571623503586,0.01104762846580075
0.890625,280.765625,0.3315625,0.0,0.0,1.3456450750118045,0.003638883790772185,0.045030862267066644
0.453125,290.328125,0.4234375,0.0,0.0,1.5591205509502317,0.018067802197939256,0.03486863316240686
0.765625,290.328125,0.4234375,0.0,0.0,1.5600064085205227,0.011181237182927746,0.060625835131803286
0.453125,274.390625,0.4234375,0.0,0.0,0.6584718663583102,0.009458455546883987,0.04466563386165434
0.453125,290.328125,0.2090625,0.0,0.0,1.76548733561526,0.002117926995259801,0.02024166006827044
0.765625,274.390625,0.2090625,0.0,0.0,1.231918159652585,0.02860537406864327,0.015796306201168835
0.953125,315.828125,0.9134375,10.822804659497695,0.0,1.767337844893586,0.002951262578369544,0.07784978386699892
0.265625,315.828125,0.9134375,15.899706196579597,0.0,1.3370070204900806,0.003902868805189357,0.06714304826675026
0.953125,299.890625,0.9134375,4.696811868686914,0.0,2.258337277578443,0.0062108916685397805,0.05944818254955005
0.953125,315.828125,0.6990625,29.537202380947683,44.0,0.6203854531927323,0.006945302492279605,0.04628616671910472
